,person,state,district,vote,name,party,session
23889,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,239
23890,412681,NV,,Nay,Sen. Catherine Cortez Masto [D],Democrat,239
23891,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,239
23892,412742,MN,,Nay,"Sen. Tina Smith [D, 2018-2020]",Democrat,239
23893,412743,MS,,Yea,"Sen. Cindy Hyde-Smith [R, 2018-2020]",Republican,239
23894,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,240
23895,300018,WA,,Yea,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,240
23896,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,240
23897,300025,ME,,Yea,Sen. Susan Collins [R],Republican,240
23898,300027,TX,,Yea,Sen. John Cornyn [R],Republican,240
23899,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,240
23900,300038,IL,,Yea,Sen. Richard Durbin [D],Democrat,240
23901,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,240
23902,300043,CA,,Nay,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,240
23903,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,240
23904,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,240
23905,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,240
23906,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,240
23907,300062,AZ,,Yea,"Sen. Jon Kyl [R, 2018-2018]",Republican,240
23908,300065,VT,,Yea,Sen. Patrick Leahy [D],Democrat,240
23909,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,240
23910,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,240
23911,300076,WA,,Yea,Sen. Patty Murray [D],Democrat,240
23912,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,240
23913,300081,RI,,Yea,Sen. John “Jack” Reed [D],Democrat,240
23914,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,240
23915,300087,NY,,Yea,Sen. Charles “Chuck” Schumer [D],Democrat,240
23916,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,240
23917,300093,MI,,Yea,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,240
23918,300100,OR,,Yea,Sen. Ron Wyden [D],Democrat,240
23919,400013,WI,,Yea,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,240
23920,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,240
23921,400040,AR,,Yea,Sen. John Boozman [R],Republican,240
23922,400050,OH,,Yea,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,240
23923,400054,NC,,Yea,Sen. Richard Burr [R],Republican,240
23924,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,240
23925,400064,MD,,Nay,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,240
23926,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,240
23927,400194,GA,,Not Voting,Sen. John “Johnny” Isakson [R],Republican,240
23928,400253,MA,,Yea,Sen. Edward “Ed” Markey [D],Democrat,240
23929,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,240
23930,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,240
23931,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,240
23932,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,240
23933,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,240
23934,400413,NM,,Yea,Sen. Tom Udall [D],Democrat,240
23935,400415,MD,,Yea,Sen. Chris Van Hollen Jr. [D],Democrat,240
23936,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,240
23937,400546,SD,,Yea,Sen. John Thune [R],Republican,240
23938,412194,CT,,Yea,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,240
23939,412200,HI,,Yea,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,240
23940,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,240
23941,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,240
23942,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,240
23943,412242,MN,,Yea,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,240
23944,412243,MO,,Not Voting,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,240
23945,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,240
23946,412246,PA,,Yea,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,240
23947,412247,RI,,Yea,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,240
23948,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,240
23949,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,240
23950,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,240
23951,412281,NM,,Yea,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,240
23952,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,240
23953,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,240
23954,412322,ID,,Yea,Sen. James Risch [R],Republican,240
23955,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,240
23956,412325,OR,,Yea,Sen. Jeff Merkley [D],Democrat,240
23957,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,240
23958,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,240
23959,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,240
23960,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,240
23961,412428,IN,,Yea,Sen. Todd Young [R],Republican,240
23962,412464,OK,,Yea,Sen. James Lankford [R],Republican,240
23963,412471,SC,,Yea,Sen. Tim Scott [R],Republican,240
23964,412490,CT,,Yea,Sen. Richard Blumenthal [D],Democrat,240
23965,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,240
23966,412492,KY,,Yea,Sen. Rand Paul [R],Republican,240
23967,412494,ND,,Yea,Sen. John Hoeven [R],Republican,240
23968,412495,UT,,Yea,Sen. Mike Lee [R],Republican,240
23969,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,240
23970,412507,HI,,Yea,Sen. Brian Schatz [D],Democrat,240
23971,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,240
23972,412533,IL,,Yea,Sen. Tammy Duckworth [D],Democrat,240
23973,412542,MA,,Yea,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,240
23974,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,240
23975,412549,MT,,Yea,Sen. Steve Daines [R],Republican,240
23976,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,240
23977,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,240
23978,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,240
23979,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,240
23980,412598,NJ,,Yea,Sen. Cory Booker [D],Democrat,240
23981,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,240
23982,412666,GA,,Yea,Sen. David Perdue [R],Republican,240
23983,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,240
23984,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,240
23985,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,240
23986,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,240
23987,412678,CA,,Nay,Sen. Kamala Harris [D],Democrat,240
23988,412679,LA,,Yea,Sen. John Kennedy [R],Republican,240
23989,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,240
23990,412681,NV,,Yea,Sen. Catherine Cortez Masto [D],Democrat,240
23991,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,240
23992,412742,MN,,Yea,Sen. Tina Smith [D],Democrat,240
23993,412743,MS,,Yea,"Sen. Cindy Hyde-Smith [R, 2018-2020]",Republican,240
23994,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,241
23995,300018,WA,,Yea,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,241
23996,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,241
23997,300025,ME,,Yea,Sen. Susan Collins [R],Republican,241
23998,300027,TX,,Yea,Sen. John Cornyn [R],Republican,241
23999,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,241
24000,300038,IL,,Yea,Sen. Richard Durbin [D],Democrat,241
24001,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,241
24002,300043,CA,,Yea,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,241
24003,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,241
24004,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,241
24005,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,241
24006,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,241
24007,300062,AZ,,Yea,"Sen. Jon Kyl [R, 2018-2018]",Republican,241
24008,300065,VT,,Yea,Sen. Patrick Leahy [D],Democrat,241
24009,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,241
24010,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,241
24011,300076,WA,,Yea,Sen. Patty Murray [D],Democrat,241
24012,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,241
24013,300081,RI,,Yea,Sen. John “Jack” Reed [D],Democrat,241
24014,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,241
24015,300087,NY,,Nay,Sen. Charles “Chuck” Schumer [D],Democrat,241
24016,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,241
24017,300093,MI,,Yea,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,241
24018,300100,OR,,Yea,Sen. Ron Wyden [D],Democrat,241
24019,400013,WI,,Yea,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,241
24020,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,241
24021,400040,AR,,Yea,Sen. John Boozman [R],Republican,241
24022,400050,OH,,Yea,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,241
24023,400054,NC,,Yea,Sen. Richard Burr [R],Republican,241
24024,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,241
24025,400064,MD,,Nay,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,241
24026,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,241
24027,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,241
24028,400253,MA,,Yea,Sen. Edward “Ed” Markey [D],Democrat,241
24029,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,241
24030,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,241
24031,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,241
24032,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,241
24033,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,241
24034,400413,NM,,Yea,Sen. Tom Udall [D],Democrat,241
24035,400415,MD,,Nay,Sen. Chris Van Hollen Jr. [D],Democrat,241
24036,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,241
24037,400546,SD,,Yea,Sen. John Thune [R],Republican,241
24038,412194,CT,,Yea,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,241
24039,412200,HI,,Yea,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,241
24040,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,241
24041,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,241
24042,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,241
24043,412242,MN,,Yea,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,241
24044,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,241
24045,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,241
24046,412246,PA,,Yea,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,241
24047,412247,RI,,Yea,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,241
24048,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,241
24049,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,241
24050,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,241
24051,412281,NM,,Yea,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,241
24052,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,241
24053,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,241
24054,412322,ID,,Yea,Sen. James Risch [R],Republican,241
24055,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,241
24056,412325,OR,,Yea,Sen. Jeff Merkley [D],Democrat,241
24057,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,241
24058,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,241
24059,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,241
24060,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,241
24061,412428,IN,,Yea,Sen. Todd Young [R],Republican,241
24062,412464,OK,,Yea,Sen. James Lankford [R],Republican,241
24063,412471,SC,,Yea,Sen. Tim Scott [R],Republican,241
24064,412490,CT,,Yea,Sen. Richard Blumenthal [D],Democrat,241
24065,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,241
24066,412492,KY,,Yea,Sen. Rand Paul [R],Republican,241
24067,412494,ND,,Yea,Sen. John Hoeven [R],Republican,241
24068,412495,UT,,Yea,Sen. Mike Lee [R],Republican,241
24069,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,241
24070,412507,HI,,Yea,Sen. Brian Schatz [D],Democrat,241
24071,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,241
24072,412533,IL,,Yea,Sen. Tammy Duckworth [D],Democrat,241
24073,412542,MA,,Yea,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,241
24074,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,241
24075,412549,MT,,Yea,Sen. Steve Daines [R],Republican,241
24076,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,241
24077,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,241
24078,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,241
24079,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,241
24080,412598,NJ,,Yea,Sen. Cory Booker [D],Democrat,241
24081,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,241
24082,412666,GA,,Yea,Sen. David Perdue [R],Republican,241
24083,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,241
24084,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,241
24085,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,241
24086,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,241
24087,412678,CA,,Nay,Sen. Kamala Harris [D],Democrat,241
24088,412679,LA,,Yea,Sen. John Kennedy [R],Republican,241
24089,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,241
24090,412681,NV,,Yea,Sen. Catherine Cortez Masto [D],Democrat,241
24091,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,241
24092,412742,MN,,Yea,Sen. Tina Smith [D],Democrat,241
24093,412743,MS,,Yea,"Sen. Cindy Hyde-Smith [R, 2018-2020]",Republican,241
24094,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,242
24095,300018,WA,,Nay,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,242
24096,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,242
24097,300025,ME,,Yea,Sen. Susan Collins [R],Republican,242
24098,300027,TX,,Yea,Sen. John Cornyn [R],Republican,242
24099,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,242
24100,300038,IL,,Nay,Sen. Richard Durbin [D],Democrat,242
24101,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,242
24102,300043,CA,,Nay,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,242
24103,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,242
24104,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,242
24105,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,242
24106,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,242
24107,300062,AZ,,Yea,"Sen. Jon Kyl [R, 2018-2018]",Republican,242
24108,300065,VT,,Nay,Sen. Patrick Leahy [D],Democrat,242
24109,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,242
24110,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,242
24111,300076,WA,,Nay,Sen. Patty Murray [D],Democrat,242
24112,300078,FL,,Not Voting,"Sen. Bill Nelson [D, 2001-2018]",Democrat,242
24113,300081,RI,,Nay,Sen. John “Jack” Reed [D],Democrat,242
24114,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,242
24115,300087,NY,,Nay,Sen. Charles “Chuck” Schumer [D],Democrat,242
24116,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,242
24117,300093,MI,,Nay,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,242
24118,300100,OR,,Nay,Sen. Ron Wyden [D],Democrat,242
24119,400013,WI,,Nay,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,242
24120,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,242
24121,400040,AR,,Yea,Sen. John Boozman [R],Republican,242
24122,400050,OH,,Nay,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,242
24123,400054,NC,,Yea,Sen. Richard Burr [R],Republican,242
24124,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,242
24125,400064,MD,,Nay,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,242
24126,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,242
24127,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,242
24128,400253,MA,,Nay,Sen. Edward “Ed” Markey [D],Democrat,242
24129,400272,NJ,,Nay,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,242
24130,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,242
24131,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,242
24132,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,242
24133,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,242
24134,400413,NM,,Nay,Sen. Tom Udall [D],Democrat,242
24135,400415,MD,,Nay,Sen. Chris Van Hollen Jr. [D],Democrat,242
24136,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,242
24137,400546,SD,,Yea,Sen. John Thune [R],Republican,242
24138,412194,CT,,Nay,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,242
24139,412200,HI,,Nay,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,242
24140,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,242
24141,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,242
24142,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,242
24143,412242,MN,,Nay,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,242
24144,412243,MO,,Nay,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,242
24145,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,242
24146,412246,PA,,Nay,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,242
24147,412247,RI,,Nay,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,242
24148,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,242
24149,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,242
24150,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,242
24151,412281,NM,,Nay,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,242
24152,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,242
24153,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,242
24154,412322,ID,,Yea,Sen. James Risch [R],Republican,242
24155,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,242
24156,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,242
24157,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,242
24158,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,242
24159,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,242
24160,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,242
24161,412428,IN,,Yea,Sen. Todd Young [R],Republican,242
24162,412464,OK,,Yea,Sen. James Lankford [R],Republican,242
24163,412471,SC,,Yea,Sen. Tim Scott [R],Republican,242
24164,412490,CT,,Nay,Sen. Richard Blumenthal [D],Democrat,242
24165,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,242
24166,412492,KY,,Nay,Sen. Rand Paul [R],Republican,242
24167,412494,ND,,Yea,Sen. John Hoeven [R],Republican,242
24168,412495,UT,,Yea,Sen. Mike Lee [R],Republican,242
24169,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,242
24170,412507,HI,,Nay,Sen. Brian Schatz [D],Democrat,242
24171,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,242
24172,412533,IL,,Nay,Sen. Tammy Duckworth [D],Democrat,242
24173,412542,MA,,Nay,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,242
24174,412545,ME,,Nay,"Sen. Angus King [I, 2013-2024]",Independent,242
24175,412549,MT,,Yea,Sen. Steve Daines [R],Republican,242
24176,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,242
24177,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,242
24178,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,242
24179,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,242
24180,412598,NJ,,Nay,Sen. Cory Booker [D],Democrat,242
24181,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,242
24182,412666,GA,,Yea,Sen. David Perdue [R],Republican,242
24183,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,242
24184,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,242
24185,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,242
24186,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,242
24187,412678,CA,,Nay,Sen. Kamala Harris [D],Democrat,242
24188,412679,LA,,Yea,Sen. John Kennedy [R],Republican,242
24189,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,242
24190,412681,NV,,Nay,Sen. Catherine Cortez Masto [D],Democrat,242
24191,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,242
24192,412742,MN,,Nay,Sen. Tina Smith [D],Democrat,242
24193,412743,MS,,Yea,"Sen. Cindy Hyde-Smith [R, 2018-2020]",Republican,242
24194,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,243
24195,300018,WA,,Nay,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,243
24196,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,243
24197,300025,ME,,Yea,Sen. Susan Collins [R],Republican,243
24198,300027,TX,,Yea,Sen. John Cornyn [R],Republican,243
24199,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,243
24200,300038,IL,,Nay,Sen. Richard Durbin [D],Democrat,243
24201,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,243
24202,300043,CA,,Nay,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,243
24203,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,243
24204,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,243
24205,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,243
24206,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,243
24207,300062,AZ,,Yea,"Sen. Jon Kyl [R, 2018-2018]",Republican,243
24208,300065,VT,,Nay,Sen. Patrick Leahy [D],Democrat,243
24209,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,243
24210,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,243
24211,300076,WA,,Nay,Sen. Patty Murray [D],Democrat,243
24212,300078,FL,,Not Voting,"Sen. Bill Nelson [D, 2001-2018]",Democrat,243
24213,300081,RI,,Yea,Sen. John “Jack” Reed [D],Democrat,243
24214,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,243
24215,300087,NY,,Yea,Sen. Charles “Chuck” Schumer [D],Democrat,243
24216,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,243
24217,300093,MI,,Yea,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,243
24218,300100,OR,,Nay,Sen. Ron Wyden [D],Democrat,243
24219,400013,WI,,Nay,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,243
24220,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,243
24221,400040,AR,,Yea,Sen. John Boozman [R],Republican,243
24222,400050,OH,,Yea,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,243
24223,400054,NC,,Yea,Sen. Richard Burr [R],Republican,243
24224,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,243
24225,400064,MD,,Yea,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,243
24226,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,243
24227,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,243
24228,400253,MA,,Nay,Sen. Edward “Ed” Markey [D],Democrat,243
24229,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,243
24230,400284,KS,,Nay,Sen. Jerry Moran [R],Republican,243
24231,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,243
